对了	-4.9369038811109
沙僧	-4.9369038811109
涘	-4.9369038811109
武汉大学	-4.9394106383268
驸马	-4.9394106383268
吴摩西	-4.9406694637934
国际化	-4.9406694637934
今儿	-4.9413002474655
鐒	-4.9425645699942
长长的	-4.9425645699942
慕容复	-4.9431981142086
范蠡	-4.9438325839809
陈瞎子	-4.9438325839809
第二年	-4.9451043110445
暱	-4.9470189114205
緱	-4.9483000170159
广布	-4.9515194126472
第三个	-4.952166165532
樺	-4.9528138830002
大大的	-4.9534625679332
亯	-4.9541122232255
咧	-4.9541122232255
嶄	-4.9541122232255
徐天宏	-4.9541122232255
治权	-4.9554144565307
祐	-4.9560670403979
红娘子	-4.9560670403979
娉	-4.956720606333
建工	-4.956720606333
戜	-4.956720606333
裏	-4.9573751572962
通高	-4.9573751572962
嬩	-4.9580306962613
十一五	-4.9586872262154
胈	-4.9586872262154
鑷	-4.9593447501591
馔	-4.9593447501591
两下	-4.960003271107
两道	-4.960003271107
嘉平	-4.960003271107
张英才	-4.960003271107
菑	-4.960003271107
贾琏	-4.960662792087
三座门	-4.9613233161412
上线	-4.9613233161412
禰	-4.9613233161412
那年	-4.9613233161412
全国代表大会	-4.9626473857092
拰	-4.9626473857092
九间	-4.9633109373767
人民军队	-4.9633109373767
囧	-4.9633109373767
庝	-4.9633109373767
体长	-4.9639755044259
世界各地	-4.9646410899691
佷	-4.9646410899691
庡	-4.9653076971328
影响力	-4.9653076971328
江中	-4.9653076971328
李麦	-4.9659753290581
第一位	-4.9659753290581
券门	-4.9666439889006
张召重	-4.9666439889006
时说	-4.9673136798304
霍青桐	-4.9673136798304
城头	-4.9686561677059
政治委员	-4.9686561677059
梁枋	-4.9700028183412
五色土	-4.9706777127768
木婉清	-4.9706777127768
一战	-4.9713536576321
亚太地区	-4.9713536576321
綋	-4.9713536576321
一期	-4.9720306561822
公生桥	-4.9727087117171
王纬宇	-4.9727087117171
罗马帝国	-4.9727087117171
御驾	-4.9747492533656
数年	-4.9754315700526
大山	-4.976114960409
绾	-4.976114960409
潇湘	-4.9767994278193
台湾省	-4.9781716074186
獾	-4.9781716074186
魔教	-4.9788593264569
一员	-4.9795481362474
关系人	-4.9802380402557
嚭	-4.9802380402557
水生	-4.9802380402557
犱	-4.9802380402557
关公	-4.9809290419638
田伯光	-4.9809290419638
熊廷弼	-4.9816211448703
氬	-4.9823143524906
金代	-4.9830086683569
为着	-4.9850983010102
挎	-4.9850983010102
数十年	-4.9850983010102
仅供参考	-4.9857970855244
槦	-4.9857970855244
澹	-4.9864969962027
官话	-4.9871980366809
关中	-4.9879002106122
卑职	-4.9879002106122
不利于	-4.9886035216678
前一天	-4.9886035216678
中国人民政治协商会议	-4.9893079735366
新风	-4.9900135699256
统治阶级	-4.9907203145598
金学曾	-4.9907203145598
鐩	-4.9907203145598
其他人	-4.9914282111826
羁縻	-4.9914282111826
冷冷的	-4.9921372635554
二来	-4.9935588506902
初级阶段	-4.9942713930681
好不好	-4.9942713930681
两行	-4.9949851064283
十五大	-4.9964160615347
园艺场	-4.9964160615347
海军陆战队	-4.9964160615347
陈文洪	-4.9964160615347
有限责任	-4.9971333110485
技术开发区	-4.9978517470799
第一天	-4.9985713735608
夎	-5.0000142136983
所学	-5.0000142136983
几百年	-5.0007374353174
控制系统	-5.0007374353174
丘处机	-5.0014618633117
十几个	-5.0014618633117
这部分	-5.0014618633117
国家计划	-5.0021875017126
新河	-5.0021875017126
一新	-5.0029143545716
繃	-5.0029143545716
夷陵	-5.0036424259608
绿萼	-5.0036424259608
全城	-5.0043717199725
棰	-5.0043717199725
滀	-5.0043717199725
蜈蚣	-5.0043717199725
会议室	-5.0051022407198
孙四海	-5.0051022407198
邵大侠	-5.0051022407198
京广铁路	-5.0058339923367
我行	-5.0058339923367
文责自负	-5.0065669789781
赵寄客	-5.0065669789781
一台	-5.0073012048197
紟	-5.0080366740589
院中	-5.0080366740589
两方	-5.0087733909139
拚命	-5.0087733909139
综合治理	-5.0087733909139
被统治者	-5.0087733909139
大顺	-5.0095113596249
季后赛	-5.0095113596249
群众性	-5.0095113596249
越国	-5.0095113596249
劧	-5.0109910696829
新民主主义革命	-5.0109910696829
黑龙江省	-5.0109910696829
嗐	-5.0117328196188
熶	-5.0124758385886
辛楣	-5.013220130942
鎸	-5.013220130942
长江三峡	-5.013220130942
刻有	-5.0139657010511
夏风	-5.0139657010511
过儿	-5.0139657010511
拈阄	-5.0147125533107
紶	-5.0147125533107
说实话	-5.0147125533107
二十七年	-5.0154606921381
发展观	-5.0162101219736
关山	-5.0169608472805
北洋政府	-5.0169608472805
多条	-5.0169608472805
嶇	-5.0169608472805
州政府	-5.0169608472805
点着	-5.0169608472805
人民检察院	-5.0177128725453
悄悄地	-5.0177128725453
正说	-5.0177128725453
留下来	-5.0177128725453
呰	-5.0184662022778
人民团体	-5.0192208410114
十几年	-5.0192208410114
四品	-5.0192208410114
民族主义	-5.0192208410114
刘荃	-5.019976793303
地里	-5.021492656908
好几个	-5.021492656908
认出	-5.021492656908
楀	-5.0222525774552
滆	-5.0222525774552
鳔	-5.0222525774552
一排	-5.0230138300285
五星红旗	-5.0230138300285
比作	-5.0230138300285
郧	-5.0230138300285
分数线	-5.0237764193059
平儿	-5.0237764193059
孙九爷	-5.02454034999
中和	-5.0253056268081
大面积	-5.0253056268081
踁	-5.0253056268081
鍓	-5.0253056268081
十九年	-5.0260722545127
天地会	-5.0260722545127
闻一多	-5.0260722545127
撳	-5.0268402378816
国家博物馆	-5.0276095817177
婂	-5.0276095817177
槎	-5.0276095817177
一经	-5.0283802908497
田福堂	-5.0283802908497
蒲圻	-5.0283802908497
佺	-5.0291523701319
冲积平原	-5.0291523701319
杭汉	-5.0291523701319
京广线	-5.0299258244448
嗔	-5.0299258244448
中军	-5.0307006586948
众将	-5.0307006586948
彲	-5.0307006586948
徐秋斋	-5.0307006586948
秭归	-5.0307006586948
国共合作	-5.0314768778146
现实主义	-5.0314768778146
貜	-5.0314768778146
人学	-5.0322544867634
核试验	-5.0330334905273
财政经济委员会	-5.0330334905273
业内人士	-5.0338138941189
二中	-5.0338138941189
呸	-5.0338138941189
招聘会	-5.0338138941189
簨	-5.0338138941189
阮大铖	-5.0345957025783
鶴	-5.0345957025783
庑	-5.0361635543963
得来	-5.0361635543963
本世纪	-5.0361635543963
深圳市	-5.0361635543963
鏋	-5.0369496079718
工业部门	-5.0377370868492
森工	-5.0377370868492
独居石	-5.0377370868492
监督权	-5.0377370868492
周仆	-5.0385259962068
应城	-5.0385259962068
端门	-5.0393163412509
陙	-5.0393163412509
峨嵋	-5.0401081272166
海南省	-5.0401081272166
余万	-5.0409013593676
劲力	-5.0409013593676
喵	-5.0409013593676
明洪武	-5.0409013593676
湅	-5.0409013593676
辽宁省	-5.0409013593676
鏁	-5.0409013593676
中国历史博物馆	-5.0416960429963
甯	-5.0416960429963
金台	-5.0416960429963
四中	-5.0424921834244
到时候	-5.0432897860028
椂	-5.0432897860028
许家	-5.0432897860028
集体所有	-5.0432897860028
鹿兆鹏	-5.0440888561122
三中	-5.0448893991626
夌	-5.0448893991626
第一种	-5.0448893991626
閫	-5.0448893991626
中国地质大学	-5.0456914205944
政治经济学	-5.0456914205944
明世宗	-5.0456914205944
初时	-5.046494925878
将要	-5.046494925878
武陵山	-5.046494925878
江陵县	-5.046494925878
甭	-5.046494925878
管理权	-5.046494925878
绗	-5.046494925878
燕王	-5.0472999205143
箣	-5.0472999205143
鲟鱼	-5.0472999205143
两路	-5.0481064100346
官山	-5.0481064100346
氖	-5.0481064100346
确有	-5.0481064100346
第二产业	-5.0481064100346
陈贞慧	-5.0481064100346
人民解放战争	-5.0489144000014
军事法院	-5.0489144000014
双儿	-5.0489144000014
团城	-5.0489144000014
大将军	-5.0489144000014
利息率	-5.0497238960082
殷素素	-5.0497238960082
舵主	-5.0497238960082
关上	-5.0505349036798
千张	-5.0505349036798
神农架林区	-5.0505349036798
糯米饭	-5.0505349036798
大都城	-5.0513474286724
明儿	-5.0513474286724
中南财经政法大学	-5.0521614766744
产能	-5.0521614766744
军事检察院	-5.0521614766744
吴汝义	-5.0521614766744
有所不同	-5.0521614766744
洺	-5.0521614766744
清炖	-5.0521614766744
章宗祥	-5.0521614766744
沙湖	-5.052977053406
凯旋归来	-5.0537941646195
城下	-5.0537941646195
三户	-5.0546128161002
工作部门	-5.0546128161002
楚雁潮	-5.0546128161002
炒米	-5.0546128161002
联络线	-5.0554330136658
踅	-5.0554330136658
咱俩	-5.0562547631672
经济社会	-5.0562547631672
公安县	-5.0570780704885
武汉理工大学	-5.0570780704885
汉阳府	-5.0570780704885
第一产业	-5.0570780704885
门上	-5.0570780704885
大沽口	-5.0579029415473
姘	-5.0579029415473
工业园	-5.0579029415473
探雷器	-5.0579029415473
忓	-5.058729382295
苗人凤	-5.058729382295
赵大明	-5.058729382295
鑻	-5.058729382295
江豚	-5.0595573987173
浠水	-5.0595573987173
耶律齐	-5.0595573987173
嫔妃	-5.0603869968337
珰	-5.0603869968337
紫霄	-5.0603869968337
范子愚	-5.0603869968337
贾朝轩	-5.0603869968337
十六年	-5.0612181826987
恩施州	-5.0612181826987
湖北省政府	-5.0612181826987
社会科学	-5.0612181826987
京山县	-5.0620509624015
愬	-5.0620509624015
李沅芷	-5.0620509624015
生产线	-5.0620509624015
青山区	-5.0620509624015
德安府	-5.0628853420662
故宫博物院	-5.0628853420662
端的	-5.0628853420662
金平	-5.0628853420662
鳇鱼	-5.0628853420662
四纵	-5.0637213278525
大理寺	-5.0637213278525
学府路	-5.0637213278525
琴台	-5.0637213278525
经济体制	-5.0637213278525
罗田县	-5.0637213278525
领导班子	-5.0637213278525
二十四年	-5.0645589259558
交界处	-5.0645589259558
岭子	-5.0645589259558
新堤	-5.0645589259558
沙市区	-5.0645589259558
这样一来	-5.0645589259558
互不	-5.0653981426071
几十个	-5.0653981426071
卤鸡	-5.0653981426071
应聘者	-5.0653981426071
建设路	-5.0653981426071
汉武帝	-5.0653981426071
沙复明	-5.0653981426071
读书人	-5.0653981426071
上海水产大学	-5.0662389840738
囨	-5.0662389840738
朝天椒	-5.0662389840738
华中农业大学	-5.0670814566598
县市区	-5.0670814566598
模范县	-5.0670814566598
武当山风景区	-5.0670814566598
瞧见	-5.0670814566598
腮	-5.0670814566598
鎰	-5.0670814566598
陈士	-5.0670814566598
鰁	-5.0670814566598
龙大	-5.0670814566598
小河口	-5.0679255667057
汉阳区	-5.0679255667057
江岸区	-5.0679255667057
玄岳门	-5.0679255667057
玉虚宫	-5.0679255667057
俞伯牙	-5.0687713205892
刘郎浦	-5.0687713205892
刘集	-5.0687713205892
